Date,Time,inttime,Comfort m/s,Acceptibly warm m/s,Mixed m/s,Temp,Rh,tw,TSI,PMV,PPD,Standrd Eff Temp,TA adj,Cool effect
04/06/2019,00:00,0,3.04,0.6,3.04,31.791,76.494,28.22546723811149,28.481669454105283,1.035396388213397,27.63355578423277,27.664216885170365,29.060393382680978,2.7306066173190224
04/06/2019,01:00,1,3.04,0.6,3.04,31.74,75.559,28.025605625093647,28.382117077295785,1.0240901187145783,27.144913007579618,27.632363493002146,29.01515143182715,2.7248485681728476
04/06/2019,02:00,2,2.26,0.29,2.26,31.689,74.892,27.868831026212604,28.699005014763973,1.0128089612757871,26.662082478666278,27.60055860437126,28.969919094689885,2.719080905310114
04/06/2019,03:00,3,2.26,0.29,2.26,31.561,74.92699999999999,27.755904661519764,28.568863694438573,0.9846483661883054,25.47774449220178,27.52111779494295,28.85645411689533,2.7045458831046734
04/06/2019,04:00,4,3.04,0.6,3.04,31.561,75.046,27.775464950177025,28.171718749421462,0.9846583448575721,25.47815880713597,27.521158825501875,28.85645882563881,2.7045411743611876
04/06/2019,05:00,5,1.47,0.06,1.47,31.433000000000003,75.828,27.783847773932905,28.94463878398953,0.9565621858386271,24.32687290025619,27.44165588140762,28.74297201428431,2.6900279857156955
04/06/2019,06:00,6,1.47,0.06,1.47,31.331,75.181,27.583917890384782,28.807070379856704,0.9340756799180988,23.427734278287147,27.377645481145258,28.652478139926487,2.678521860073511
04/06/2019,07:00,7,1.04,0.0,1.04,31.305999999999997,74.399,27.433456414351724,29.02640880801752,0.9285142129743892,23.208450559234734,27.3617192545499,28.630273884410855,2.6757261155891428
04/06/2019,08:00,8,1.04,0.0,1.04,31.459,71.991,27.177708028737584,29.061623305248368,0.9619623180690956,24.54576706529093,27.45658000162933,28.765883491240995,2.693116508759005
04/06/2019,09:00,9,2.26,0.29,2.26,31.765,67.66,26.723009615014007,28.4027120201148,1.0289207715349384,27.35311047476246,27.645026362279562,29.036982355057855,2.7280176449421463
04/06/2019,10:00,10,2.26,0.29,2.26,32.201,66.751,26.957749971625276,28.799832049951068,1.1248752459130265,31.66147881188472,27.91223068151984,29.423321261108747,2.777678738891253
04/06/2019,11:00,11,3.0,0.6,3.0,32.898,62.765,26.86675932047251,28.907557599758736,1.2783216646664737,39.15863744035204,28.33091117488083,30.04051688990167,2.857483110098333
04/06/2019,12:00,12,-1.0,1.04,3,33.079,66.53,27.70804574359022,29.301518818078986,1.318671420763423,41.23271237139049,28.440077746495625,30.2009887076056,2.8780112923944006
04/06/2019,13:00,13,-1.0,1.04,3,33.287,65.63600000000001,27.7341981914808,29.46453377202928,1.3645924524678514,43.63442929059968,28.562676849200617,30.38511891251493,2.90188108748507
04/06/2019,14:00,14,3.0,0.6,3.0,33.287,64.484,27.525525018219184,29.400262434664707,1.3644822588122199,43.628618938142196,28.562187425263286,30.385050637396215,2.9019493626037836
04/06/2019,15:00,15,-1.0,1.04,3,33.391,65.404,27.785288839521115,29.5577496916257,1.3875846115158643,44.851249549153025,28.623760957751333,30.47718329540594,2.913816704594058
04/06/2019,16:00,16,-1.0,1.04,3,33.001,67.351,27.78357646913105,29.266672281545564,1.3015074929999348,40.34599220966368,28.39410594608629,30.131971500874933,2.8690284991250663
