Date,Time,inttime,Comfort m/s,Acceptibly warm m/s,Mixed m/s,Temp,Rh,tw,TSI,PMV,PPD,Standrd Eff Temp,TA adj,Cool effect
06/06/2019,08:00,8,2.26,0.29,2.26,31.842,66.289,26.554891162244246,28.408296536661712,1.045751386519875,28.085202048453382,27.69204395521198,29.10516310771983,2.736836892280169
06/06/2019,09:00,9,2.26,0.29,2.26,32.047,65.055,26.522126740422436,28.550930094740597,1.0907836504437087,30.094038854321596,27.817505478119863,29.28675434308092,2.7602456569190794
06/06/2019,10:00,10,1.59,0.09,1.59,32.278,64.069,26.55274515338442,29.120285588544913,1.1416176584457194,32.44535310491423,27.95810507855077,29.4914391343161,2.7865608656838985
06/06/2019,11:00,11,2.26,0.29,2.26,32.484,66.244,27.122623374763293,29.06144805811758,1.1872434968388919,34.62640727769541,28.083799933653243,29.67403836149187,2.8099616385081307
06/06/2019,12:00,12,-1.0,1.04,3,32.586999999999996,65.797,27.13618698373955,28.758846320044977,1.2099311490888822,35.73419846698212,28.145759614831732,29.76525175091816,2.821748249081836
06/06/2019,13:00,13,-1.0,1.04,3,32.665,66.707,27.367258038518287,28.888126204916833,1.2272306002263023,36.588707126018434,28.19303705429849,29.834384076652015,2.8306159233479864
06/06/2019,14:00,14,-1.0,1.04,3,32.717,69.116,27.83644253126954,29.071375028684212,1.2389315506305167,37.171313280109,28.22521194833605,29.880564580895882,2.8364354191041157
06/06/2019,15:00,15,-1.0,1.04,3,32.562,71.194,28.053814712783947,29.022850660590652,1.2049020764889191,35.48735992201516,28.13280514421521,29.743379120447916,2.8186208795520833
06/06/2019,16:00,16,2.26,0.29,2.26,32.484,71.878,28.09912198536267,29.36220963018219,1.1877500024923557,34.650975188691035,28.0859798530729,29.674316329090132,2.8096836709098687
06/06/2019,17:00,17,2.26,0.29,2.26,32.33,72.999,28.146868923262502,29.262185687055332,1.153876099011225,33.02499757169775,27.993088663607754,29.53793333871875,2.792066661281246
06/06/2019,18:00,18,2.26,0.29,2.26,32.278,73.322,28.153216113929943,29.22540062178091,1.1424365886698635,32.48392745901732,27.96159633358651,29.49187425876388,2.7861257412361207
06/06/2019,19:00,19,2.26,0.29,2.26,32.227,74.035,28.22541309111392,29.209642290753575,1.131250522732985,31.958893429657067,27.930806791037615,29.446704230933115,2.780295769066882
06/06/2019,20:00,20,2.26,0.29,2.26,32.201,73.94,28.185449139130128,29.177963393542566,1.125507937854571,31.6909351726718,27.914918291928743,29.423653793354077,2.7773462066459236
06/06/2019,21:00,21,2.26,0.29,2.26,32.201,72.31,27.912219427190678,29.093808642265213,1.1253644663234323,31.684254387969276,27.91430863196019,29.423578331924308,2.777421668075692
06/06/2019,22:00,22,2.26,0.29,2.26,32.201,72.643,27.968184372464066,29.111045845409418,1.1253937759096568,31.68561914061479,27.914433168590783,29.4235937451961,2.7774062548038994
06/06/2019,23:00,23,2.26,0.29,2.26,32.278,74.044,28.274162299986187,29.26265204708623,1.1425004958560332,32.486938604390545,27.961868980019414,29.49190823339464,2.786091766605358
07/06/2019,00:00,0,2.26,0.29,2.26,32.073,72.589,27.84158998188377,28.97669477311069,1.0971674198864014,30.3845547556554,27.836188275923515,29.31012834017431,2.762871659825691
07/06/2019,01:00,1,2.26,0.29,2.26,31.996,72.725,27.793626162448675,28.904556916724676,1.0802157404260078,29.61619989392662,27.789052207304202,29.24190484913912,2.7540951508608766
07/06/2019,02:00,2,2.26,0.29,2.26,32.098,72.533,27.855128019683093,28.999489488752875,1.102673626110524,30.63625280936766,27.85147041776218,29.332287526689967,2.7657124733100327
07/06/2019,03:00,3,2.26,0.29,2.26,31.919,72.771,27.730326085301783,28.82769549296344,1.0632609118055285,28.857734847353314,27.741770921938517,29.17367445624219,2.745325543757811
07/06/2019,04:00,4,2.26,0.29,2.26,31.816,73.596,27.77255133854851,28.76396587096343,1.0406527495888074,27.862329522025007,27.67861860734259,29.08242920489907,2.7335707951009285
07/06/2019,05:00,5,2.26,0.29,2.26,31.842,73.631,27.802560981159445,28.79257884088759,1.0463798935001403,28.112740895102505,27.694666810598697,29.10547331173649,2.736526688263511
07/06/2019,06:00,6,2.26,0.29,2.26,31.74,74.332,27.82410521969996,28.723224466358072,1.023985866100903,27.14042932890669,27.631930493391884,29.0151007999776,2.7248992000224006
07/06/2019,07:00,7,3.04,0.6,3.04,31.535,75.43,27.814022907090475,28.164224600150806,0.9789693250884116,25.24257187608805,27.50511333626501,28.8334169658686,2.701583034131401
07/06/2019,08:00,8,2.26,0.29,2.26,31.689,74.352,27.780028321105647,28.67165378159103,1.0127632566283167,26.660136004387027,27.600369301981335,28.96989709417321,2.71910290582679
07/06/2019,09:00,9,2.26,0.29,2.26,31.996,71.727,27.625908034544807,28.852899733330286,1.0801292965132523,29.61230724833426,27.788688518422237,29.24186103302228,2.754138966977721
07/06/2019,10:00,10,2.26,0.29,2.26,32.407,69.55,27.630015852503902,29.160359941261685,1.1705530196705431,33.82113035522555,28.03848502804089,29.605987592975183,2.801012407024813
07/06/2019,11:00,11,-1.0,1.04,3,32.717,67.36399999999999,27.529735520748147,28.976909269443627,1.238771202046352,37.16330457819299,28.22451499151547,29.88047333683278,2.836526663167218
07/06/2019,12:00,12,-1.0,1.04,3,32.975,69.28399999999999,28.100408464226916,29.344886536035087,1.2959419157277465,40.05985316138555,28.379435557261985,30.109056170724067,2.865943829275933
07/06/2019,13:00,13,-1.0,1.04,3,33.001,70.329,28.30614576294431,29.42762362404005,1.3017861069916978,40.36033459986966,28.395330843938407,30.13213705628041,2.8688629437195883
07/06/2019,14:00,14,-1.0,1.04,3,32.898,70.34100000000001,28.213961795500268,29.32249596206729,1.2790247436054607,39.19445810396753,28.33398896494387,30.0409280053368,2.857071994663205
07/06/2019,15:00,15,-1.0,1.04,3,32.872,71.828,28.446522111336776,29.37475453934493,1.2734178760899904,38.909127284854286,28.319074408840223,30.01798334867272,2.854016651327281
07/06/2019,16:00,16,-1.0,1.04,3,32.768,74.40899999999999,28.788812704154566,29.402700041932807,1.2506804693080313,37.75995475471005,28.257903877772158,29.926012739763426,2.8419872602365763
07/06/2019,17:00,17,3.04,0.6,3.04,32.355,76.873,28.814151364528925,29.083164165041847,1.159735251587079,33.30372250224438,28.009746621581883,29.560269411178375,2.794730588821624
07/06/2019,18:00,18,3.04,0.6,3.04,32.201,75.649,28.469004824620527,28.862129030750065,1.1256583742181132,31.697941002388603,27.915557678694825,29.42373295283957,2.7772670471604317
07/06/2019,19:00,19,2.26,0.29,2.26,32.15,74.441,28.22165481220884,29.151119740850806,1.1143054342757341,31.171333577080105,27.88397114020541,29.378469590225794,2.771530409774205
07/06/2019,20:00,20,2.26,0.29,2.26,32.175,74.926,28.325237396970408,29.201648176957367,1.1198608460618549,31.42848882617119,27.899420245983844,29.400652654866374,2.7743473451336222
07/06/2019,21:00,21,2.26,0.29,2.26,32.201,73.639,28.135354714869777,29.162534310870374,1.125481443239558,31.689701393962352,27.91480569801114,29.423639855597397,2.7773601444026035
07/06/2019,22:00,22,2.26,0.29,2.26,32.15,71.907,27.79743870300541,29.020461179216152,1.1140832560568439,31.161070505431965,27.883029325225184,29.37835369328074,2.7716463067192594
07/06/2019,23:00,23,2.26,0.29,2.26,32.175,70.971,27.66164906101244,28.997262969482318,1.1195134200573669,31.4123767329762,27.897945775918384,29.400470696728913,2.774529303271085
08/06/2019,00:00,0,2.26,0.29,2.26,32.021,71.459,27.603438923538874,28.86460424714046,1.0856128746001494,29.859753015936448,27.803921484726438,29.26400121215105,2.75699878784895
08/06/2019,01:00,1,2.26,0.29,2.26,31.944000000000003,72.202,27.657981907975625,28.824038486346982,1.068717470781098,29.100723528491272,27.75693385925694,29.19580372472285,2.748196275277154
08/06/2019,02:00,2,2.26,0.29,2.26,31.944000000000003,72.444,27.698591764524508,28.836546322164036,1.068738349718713,29.101655326440948,27.75702147301696,29.195814215961796,2.7481857840382062
08/06/2019,03:00,3,2.26,0.29,2.26,31.893,72.706,27.695364801348887,28.797557417505946,1.057529914326564,28.60366675385322,27.72575115091837,29.150631007469833,2.7423689925301686
