"Plot Title: LL_B1"
"#","Date Time, GMT+05:30","Temp, °C (LGR S/N: 10321102, SEN S/N: 10321102)","RH, % (LGR S/N: 10321102, SEN S/N: 10321102)","Temp, °C (LGR S/N: 10321102, SEN S/N: 10321102)","Temp, °C (LGR S/N: 10321102, SEN S/N: 10321102)"
204,06/09/19 11:00:00 AM,35.155,53.439,35.208,35.155
205,06/09/19 12:00:00 PM,36.389,48.159,36.254,36.200
206,06/09/19 01:00:00 PM,38.170,42.446,37.700,37.673
207,06/09/19 02:00:00 PM,39.149,40.991,41.883,41.678
208,06/09/19 03:00:00 PM,40.114,38.492,45.562,45.248
209,06/09/19 04:00:00 PM,39.886,37.851,47.287,46.899
210,06/09/19 05:00:00 PM,39.573,41.615,46.417,46.003
211,06/09/19 06:00:00 PM,37.618,53.350,43.525,43.133
212,06/09/19 07:00:00 PM,36.281,57.990,39.971,39.743
213,06/09/19 08:00:00 PM,35.689,57.807,38.365,38.226
214,06/09/19 09:00:00 PM,34.281,59.766,37.151,37.042
215,06/09/19 10:00:00 PM,33.809,60.612,36.227,36.146
216,06/09/19 11:00:00 PM,33.391,61.146,35.582,35.502
217,06/10/19 12:00:00 AM,33.027,60.869,35.022,34.942
218,06/10/19 01:00:00 AM,32.407,62.404,34.440,34.360
219,06/10/19 02:00:00 AM,31.944,61.798,33.887,33.861
220,06/10/19 03:00:00 AM,31.281,60.502,33.261,33.235
221,06/10/19 04:00:00 AM,30.900,61.195,32.717,32.691
222,06/10/19 05:00:00 AM,30.646,62.091,32.330,32.330
223,06/10/19 06:00:00 AM,30.293,64.237,32.021,32.021
224,06/10/19 07:00:00 AM,30.469,65.008,32.253,32.227
225,06/10/19 08:00:00 AM,31.281,62.473,32.846,32.820
226,06/10/19 09:00:00 AM,32.227,58.693,33.469,33.443
227,06/10/19 10:00:00 AM,33.131,56.216,34.413,34.334
228,06/10/19 11:00:00 AM,34.045,53.255,35.208,35.155
229,06/10/19 12:00:00 PM,35.368,50.171,36.498,36.471
230,06/10/19 01:00:00 PM,36.987,45.504,38.449,38.476
231,06/10/19 02:00:00 PM,37.755,45.025,40.660,40.487
232,06/10/19 03:00:00 PM,38.170,42.716,42.714,42.624
233,06/10/19 04:00:00 PM,39.065,38.731,44.843,44.688
234,06/10/19 05:00:00 PM,38.282,37.489,43.647,43.525
235,06/10/19 06:00:00 PM,37.590,39.741,41.094,40.978
236,06/10/19 07:00:00 PM,36.552,45.253,38.952,38.868
237,06/10/19 08:00:00 PM,35.502,43.228,37.563,37.563
238,06/10/19 09:00:00 PM,34.545,47.040,36.471,36.498
239,06/10/19 10:00:00 PM,34.071,48.793,35.850,35.770
240,06/10/19 11:00:00 PM,33.495,49.931,35.155,35.049
241,06/11/19 12:00:00 AM,32.742,51.070,34.440,34.308
242,06/11/19 01:00:00 AM,32.073,50.787,33.730,33.652
243,06/11/19 02:00:00 AM,31.612,52.117,33.365,33.261
244,06/11/19 03:00:00 AM,31.230,54.889,32.949,32.846
245,06/11/19 04:00:00 AM,30.849,58.643,32.510,32.433
246,06/11/19 05:00:00 AM,30.343,61.544,32.047,31.996
247,06/11/19 06:00:00 AM,30.091,63.183,31.714,31.689
248,06/11/19 07:00:00 AM,30.268,63.924,31.970,31.919
249,06/11/19 08:00:00 AM,31.204,61.180,32.691,32.639
250,06/11/19 09:00:00 AM,32.407,56.527,33.757,33.704
251,06/11/19 10:00:00 AM,33.313,53.736,34.229,34.176
252,06/11/19 11:00:00 AM,34.942,48.968,35.422,35.342
253,06/11/19 12:00:00 PM,36.471,44.676,36.254,36.254
254,06/11/19 01:00:00 PM,37.343,41.275,37.206,37.178
255,06/11/19 02:00:00 PM,38.644,38.791,41.007,40.891
256,06/11/19 03:00:00 PM,39.093,35.847,43.103,42.833
257,06/11/19 04:00:00 PM,39.234,35.377,46.035,45.750
258,06/11/19 05:00:00 PM,39.121,36.711,48.073,47.744
259,06/11/19 06:00:00 PM,38.309,38.826,46.545,46.162
260,06/11/19 07:00:00 PM,37.425,41.216,41.678,41.443
261,06/11/19 08:00:00 PM,36.688,43.226,39.857,39.715
262,06/11/19 09:00:00 PM,35.904,45.144,38.616,38.560
263,06/11/19 10:00:00 PM,34.916,46.622,37.480,37.453
264,06/11/19 11:00:00 PM,34.097,48.632,36.633,36.633
265,06/12/19 12:00:00 AM,33.417,50.377,35.877,35.877
266,06/12/19 01:00:00 AM,32.742,52.107,35.075,35.128
267,06/12/19 02:00:00 AM,32.098,54.596,34.281,34.360
268,06/12/19 03:00:00 AM,31.561,57.769,33.626,33.704
269,06/12/19 04:00:00 AM,31.153,59.917,33.183,33.261
270,06/12/19 05:00:00 AM,31.001,61.023,32.794,32.872
271,06/12/19 06:00:00 AM,31.230,60.996,32.587,32.639
272,06/12/19 07:00:00 AM,30.976,62.829,32.742,32.794
273,06/12/19 08:00:00 AM,31.510,61.103,33.105,33.131
274,06/12/19 09:00:00 AM,32.872,56.019,33.861,33.887
275,06/12/19 10:00:00 AM,34.229,51.786,34.810,34.810
276,06/12/19 11:00:00 AM,35.636,47.106,35.797,35.797
277,06/12/19 12:00:00 PM,36.688,45.069,36.960,36.960
278,06/12/19 01:00:00 PM,38.060,41.351,38.170,38.198
279,06/12/19 02:00:00 PM,36.715,49.026,38.924,38.868
280,06/12/19 03:00:00 PM,38.616,47.567,44.874,44.596
281,06/12/19 04:00:00 PM,39.431,38.013,47.417,47.060
282,06/12/19 05:00:00 PM,39.346,37.970,49.006,48.570
283,06/12/19 06:00:00 PM,38.421,40.030,43.647,43.374
284,06/12/19 07:00:00 PM,37.728,42.735,41.036,40.920
285,06/12/19 08:00:00 PM,36.742,46.243,39.431,39.403
286,06/12/19 09:00:00 PM,36.012,47.682,38.309,38.309
287,06/12/19 10:00:00 PM,35.368,49.383,37.535,37.535
288,06/12/19 11:00:00 PM,34.942,50.444,36.933,36.933
289,06/13/19 12:00:00 AM,34.281,52.509,36.335,36.335
290,06/13/19 01:00:00 AM,33.443,54.592,35.582,35.555
291,06/13/19 02:00:00 AM,32.484,58.002,34.889,34.889
292,06/13/19 03:00:00 AM,32.175,59.065,34.440,34.413
293,06/13/19 04:00:00 AM,31.689,60.849,33.914,33.887
294,06/13/19 05:00:00 AM,31.026,63.149,33.339,33.313
295,06/13/19 06:00:00 AM,30.773,61.987,32.949,32.898
296,06/13/19 07:00:00 AM,30.900,61.507,33.027,33.001
297,06/13/19 08:00:00 AM,31.637,60.086,33.574,33.548
298,06/13/19 09:00:00 AM,32.846,56.303,34.308,34.281
299,06/13/19 10:00:00 AM,33.966,53.114,35.075,35.049
300,06/13/19 11:00:00 AM,35.422,47.874,36.119,36.092
301,06/13/19 12:00:00 PM,36.715,44.302,37.151,37.124
302,06/13/19 01:00:00 PM,37.645,41.036,37.949,37.976
303,06/13/19 02:00:00 PM,39.065,44.503,42.505,42.356
304,06/13/19 03:00:00 PM,37.425,53.455,44.565,44.288
305,06/13/19 04:00:00 PM,36.878,57.079,45.940,45.562
306,06/13/19 05:00:00 PM,35.716,60.621,44.719,44.104
307,06/13/19 06:00:00 PM,33.287,55.950,39.516,39.318
308,06/13/19 07:00:00 PM,31.893,62.791,37.069,36.933
309,06/13/19 08:00:00 PM,32.304,67.323,35.823,35.716
310,06/13/19 09:00:00 PM,30.621,71.111,34.466,34.492
311,06/13/19 10:00:00 PM,29.340,71.237,31.433,31.230
312,06/13/19 11:00:00 PM,29.916,67.063,31.535,31.357
313,06/14/19 12:00:00 AM,29.890,68.249,31.484,31.408
314,06/14/19 01:00:00 AM,29.340,71.898,31.001,31.001
315,06/14/19 02:00:00 AM,29.090,74.509,30.697,30.722
316,06/14/19 03:00:00 AM,29.065,75.749,30.469,30.520
317,06/14/19 04:00:00 AM,28.965,76.025,30.318,30.369
318,06/14/19 05:00:00 AM,28.990,76.413,30.268,30.268
319,06/14/19 06:00:00 AM,28.941,76.875,30.167,30.192
320,06/14/19 07:00:00 AM,29.315,76.212,30.469,30.520
321,06/14/19 08:00:00 AM,29.840,70.817,31.204,31.128
322,06/14/19 09:00:00 AM,30.900,65.358,32.073,31.996
323,06/14/19 10:00:00 AM,32.278,57.336,33.105,33.053
324,06/14/19 11:00:00 AM,33.417,56.354,34.097,34.071
325,06/14/19 12:00:00 PM,34.572,52.840,35.155,35.155
326,06/14/19 01:00:00 PM,35.235,50.154,36.012,36.039
327,06/14/19 02:00:00 PM,35.850,45.538,39.545,39.460
328,06/14/19 03:00:00 PM,36.905,47.924,43.465,43.073
329,06/14/19 04:00:00 PM,37.343,48.475,47.744,47.320
330,06/14/19 05:00:00 PM,35.931,59.187,46.481,46.513
