Date and Time,TA in,TA out,RH in,RH out,TWl-1 in,TWl-1 out,TWl-2 in,TWl-2 out,TRf in,TRf out,TG in,TG out,TW in,TW out,V in,iDampA,iDampW,iDampW2,Clo ,Wl-1Facing,Wl-2Facing
06/20/19 02:00:00 PM,34.35,37.728,43.066,38.426,,,,,34.916,49.751,,,,,,3.378,14.835,,,,
06/20/19 03:00:00 PM,34.646,38.532,42.964,36.827,,,,,35.182,50.335,,,,,,3.886,15.153,,,,
06/20/19 04:00:00 PM,34.971,38.84,41.283,35.651,,,,,35.475,49.208,,,,,,3.869,13.733,,,,
06/20/19 05:00:00 PM,34.646,37.535,51.714,48.731,,,,,35.555,45.94,,,,,,2.889,10.385,,,,
06/20/19 06:00:00 PM,34.808,36.146,52.39,53.737,,,,,35.716,42.09,,,,,,1.338,6.374,,,,
06/20/19 07:00:00 PM,34.971,36.335,54.724,56.485,,,,,35.904,39.008,,,,,,1.364,3.104,,,,
06/20/19 08:00:00 PM,35.161,35.716,56.37,60.303,,,,,36.065,36.987,,,,,,0.555,0.922,,,,
06/20/19 09:00:00 PM,35.161,34.889,58.142,64.78,,,,,36.146,35.475,,,,,,-0.272,-0.671,,,,
06/20/19 10:00:00 PM,35.079,34.73,58.965,66.127,,,,,36.173,34.519,,,,,,-0.349,-1.654,,,,
06/20/19 11:00:00 PM,34.781,34.097,55.572,60.403,,,,,36.146,33.887,,,,,,-0.684,-2.259,,,,
06/21/19 12:00:00 AM,34.673,33.783,54.553,60.987,,,,,36.065,33.313,,,,,,-0.89,-2.752,,,,
06/21/19 01:00:00 AM,34.592,33.469,54.379,60.433,,,,,35.958,32.613,,,,,,-1.123,-3.345,,,,
06/21/19 02:00:00 AM,34.377,32.949,52.886,60.163,,,,,35.797,32.021,,,,,,-1.428,-3.776,,,,
06/21/19 03:00:00 AM,34.162,32.355,51.094,57.633,,,,,35.636,31.51,,,,,,-1.807,-4.126,,,,
06/21/19 04:00:00 AM,33.975,32.047,50.447,57.747,,,,,35.448,31.026,,,,,,-1.928,-4.422,,,,
06/21/19 05:00:00 AM,33.788,31.561,50.816,59.602,,,,,35.288,30.646,,,,,,-2.227,-4.642,,,,
06/21/19 06:00:00 AM,33.522,31.204,50.88,58.728,,,,,35.102,30.293,,,,,,-2.318,-4.809,,,,
06/21/19 07:00:00 AM,33.283,31.51,49.965,56.333,,,,,34.889,31.001,,,,,,-1.773,-3.888,,,,
06/21/19 08:00:00 AM,33.045,31.765,49.279,55.381,,,,,34.73,32.717,,,,,,-1.28,-2.013,,,,
06/21/19 09:00:00 AM,32.702,32.562,48.481,51.046,,,,,34.492,35.448,,,,,,-0.14,0.956,,,,
06/21/19 10:00:00 AM,32.781,33.209,48.129,48.652,,,,,34.387,37.7,,,,,,0.428,3.313,,,,
06/21/19 11:00:00 AM,32.992,33.966,46.274,45.317,,,,,34.44,39.829,,,,,,0.974,5.389,,,,
06/21/19 12:00:00 PM,33.283,34.598,44.382,43.127,,,,,34.519,42.149,,,,,,1.315,7.63,,,,
06/21/19 01:00:00 PM,33.416,35.288,43.63,41.359,,,,,34.598,43.525,,,,,,1.872,8.927,,,,
06/21/19 02:00:00 PM,33.549,35.235,44.112,41.588,,,,,34.677,42.743,,,,,,1.686,8.066,,,,
06/21/19 03:00:00 PM,33.735,35.529,44.2,40.812,,,,,34.81,42.386,,,,,,1.794,7.576,,,,
06/21/19 04:00:00 PM,33.948,35.85,46.023,41.048,,,,,34.969,42.001,,,,,,1.902,7.032,,,,
06/21/19 05:00:00 PM,33.762,35.208,54.782,54.839,,,,,34.995,40.228,,,,,,1.446,5.233,,,,
06/21/19 06:00:00 PM,33.469,34.73,57.764,57.665,,,,,34.889,37.893,,,,,,1.261,3.004,,,,
06/21/19 07:00:00 PM,34.029,34.15,57.59,62.935,,,,,35.075,35.716,,,,,,0.121,0.641,,,,
06/21/19 08:00:00 PM,34.055,33.209,60.596,71.83,,,,,35.155,34.281,,,,,,-0.846,-0.874,,,,
06/21/19 09:00:00 PM,34.029,32.898,59.446,67.827,,,,,35.182,33.261,,,,,,-1.131,-1.921,,,,
06/21/19 10:00:00 PM,34.029,32.846,58.871,69.537,,,,,35.182,32.562,,,,,,-1.183,-2.62,,,,
06/21/19 11:00:00 PM,33.975,32.691,61.124,72.22,,,,,35.155,32.175,,,,,,-1.284,-2.98,,,,
06/22/19 12:00:00 AM,33.842,32.536,61.262,71.311,,,,,35.075,31.842,,,,,,-1.306,-3.233,,,,
06/22/19 01:00:00 AM,33.602,32.201,58.552,64.895,,,,,34.942,31.612,,,,,,-1.401,-3.33,,,,
06/22/19 02:00:00 AM,33.31,31.765,54.266,60.829,,,,,34.783,31.433,,,,,,-1.545,-3.35,,,,
06/22/19 03:00:00 AM,33.204,31.637,53.798,60.715,,,,,34.651,31.204,,,,,,-1.567,-3.447,,,,
06/22/19 04:00:00 AM,32.913,31.281,52.883,60.628,,,,,34.492,31.026,,,,,,-1.632,-3.466,,,,
06/22/19 05:00:00 AM,32.702,30.976,52.79,60.956,,,,,34.308,30.773,,,,,,-1.726,-3.535,,,,
06/22/19 06:00:00 AM,32.492,30.697,52.048,60.161,,,,,34.15,30.495,,,,,,-1.795,-3.655,,,,
06/22/19 07:00:00 AM,32.335,30.722,52.384,60.321,,,,,33.992,31.408,,,,,,-1.613,-2.584,,,,
06/22/19 08:00:00 AM,32.23,31.204,53.018,59.138,,,,,33.914,32.975,,,,,,-1.026,-0.939,,,,
06/22/19 09:00:00 AM,32.257,32.33,51.724,54.853,,,,,33.835,36.688,,,,,,0.073,2.853,,,,
06/22/19 10:00:00 AM,32.466,33.678,49.173,48.054,,,,,33.861,39.545,,,,,,1.212,5.684,,,,
06/22/19 11:00:00 AM,32.65,34.176,47.981,47.26,,,,,33.914,41.268,,,,,,1.526,7.354,,,,
06/22/19 12:00:00 PM,33.204,35.448,48.115,45.823,,,,,34.124,45.75,,,,,,2.244,11.626,,,,
06/22/19 01:00:00 PM,33.735,36.498,42.997,39.153,,,,,34.413,48.804,,,,,,2.763,14.391,,,,
06/22/19 02:00:00 PM,34.243,37.288,41.34,36.536,,,,,34.783,50.647,,,,,,3.045,15.864,,,,
06/22/19 03:00:00 PM,34.7,38.17,39.767,34.658,,,,,35.102,51.101,,,,,,3.47,15.999,,,,
06/22/19 04:00:00 PM,34.889,38.365,40.091,34.675,,,,,35.395,49.006,,,,,,3.476,13.611,,,,
06/22/19 05:00:00 PM,34.539,37.37,52.68,50.297,,,,,35.475,45.342,,,,,,2.831,9.867,,,,
06/22/19 06:00:00 PM,35.025,37.618,41.525,37.971,,,,,35.823,42.297,,,,,,2.593,6.474,,,,
06/22/19 07:00:00 PM,35.215,37.015,40.057,37.843,,,,,36.065,39.914,,,,,,1.8,3.849,,,,
06/22/19 08:00:00 PM,35.324,36.281,42.265,45.288,,,,,36.281,38.254,,,,,,0.957,1.973,,,,
06/22/19 09:00:00 PM,35.106,34.36,50.659,57.898,,,,,36.362,36.119,,,,,,-0.746,-0.243,,,,
06/22/19 10:00:00 PM,35.106,33.6,51.414,60.326,,,,,36.362,34.704,,,,,,-1.506,-1.658,,,,
06/22/19 11:00:00 PM,35.242,33.678,50.841,58.212,,,,,36.335,33.704,,,,,,-1.564,-2.631,,,,
06/23/19 12:00:00 AM,35.079,32.949,50.623,59.689,,,,,36.254,32.949,,,,,,-2.13,-3.305,,,,
06/23/19 01:00:00 AM,34.917,32.691,50.438,59.933,,,,,36.146,32.51,,,,,,-2.226,-3.636,,,,
06/23/19 02:00:00 AM,34.7,32.433,50.705,59.988,,,,,36.012,32.124,,,,,,-2.267,-3.888,,,,
06/23/19 03:00:00 AM,34.458,32.304,51.1,60.504,,,,,35.85,31.765,,,,,,-2.154,-4.085,,,,
06/23/19 04:00:00 AM,34.216,32.073,51.951,62.507,,,,,35.662,31.561,,,,,,-2.143,-4.101,,,,
06/23/19 05:00:00 AM,34.002,31.816,53.031,63.433,,,,,35.475,31.331,,,,,,-2.186,-4.144,,,,
06/23/19 06:00:00 AM,33.762,31.689,52.868,61.977,,,,,35.288,31.128,,,,,,-2.073,-4.16,,,,
06/23/19 07:00:00 AM,33.522,31.612,52.998,62.371,,,,,35.102,31.484,,,,,,-1.91,-3.618,,,,
06/23/19 08:00:00 AM,33.204,31.331,52.825,61.607,,,,,34.916,32.639,,,,,,-1.873,-2.277,,,,
06/23/19 09:00:00 AM,33.124,32.433,52.912,58.629,,,,,34.81,36.987,,,,,,-0.691,2.177,,,,
06/23/19 10:00:00 AM,33.204,33.443,51.524,53.237,,,,,34.73,41.327,,,,,,0.239,6.597,,,,
06/23/19 11:00:00 AM,33.469,34.44,48.115,48.247,,,,,34.783,45.248,,,,,,0.971,10.465,,,,
06/23/19 12:00:00 PM,33.655,35.128,47.808,46.117,,,,,34.863,47.515,,,,,,1.473,12.652,,,,
06/23/19 01:00:00 PM,34.109,36.173,45.543,43.538,,,,,35.075,50.752,,,,,,2.064,15.677,,,,
06/23/19 02:00:00 PM,33.815,35.743,52.257,52.412,,,,,35.102,48.704,,,,,,1.928,13.602,,,,
06/23/19 03:00:00 PM,33.948,35.529,53.414,53.197,,,,,35.235,46.899,,,,,,1.581,11.664,,,,
06/23/19 04:00:00 PM,34.27,36.254,53.978,52.839,,,,,35.475,46.226,,,,,,1.984,10.751,,,,
06/23/19 05:00:00 PM,34.512,35.797,54.887,57.501,,,,,35.689,43.799,,,,,,1.285,8.11,,,,
06/23/19 06:00:00 PM,34.592,34.677,59.372,65.089,,,,,35.85,39.886,,,,,,0.085,4.036,,,,
06/23/19 07:00:00 PM,34.619,33.992,60.556,68.572,,,,,35.958,37.288,,,,,,-0.627,1.33,,,,
06/23/19 08:00:00 PM,34.835,33.209,60.526,71.83,,,,,36.092,34.334,,,,,,-1.626,-1.758,,,,
06/23/19 09:00:00 PM,34.808,32.381,59.5,73.853,,,,,36.092,31.74,,,,,,-2.427,-4.352,,,,
06/23/19 10:00:00 PM,34.592,31.868,60.679,77.668,,,,,35.985,30.52,,,,,,-2.724,-5.465,,,,
06/23/19 11:00:00 PM,34.512,31.996,62.571,79.88,,,,,35.904,30.469,,,,,,-2.516,-5.435,,,,
06/24/19 12:00:00 AM,34.055,29.59,62.972,83.761,,,,,35.743,30.293,,,,,,-4.465,-5.45,,,,
06/24/19 01:00:00 AM,33.842,30.419,61.452,79.026,,,,,35.475,29.74,,,,,,-3.423,-5.735,,,,
06/24/19 02:00:00 AM,33.522,30.52,61.971,78.871,,,,,35.235,29.34,,,,,,-3.002,-5.895,,,,
06/24/19 03:00:00 AM,33.204,30.142,63.118,79.936,,,,,34.995,29.09,,,,,,-3.062,-5.905,,,,
06/24/19 04:00:00 AM,32.86,29.916,63.377,81.171,,,,,34.73,28.866,,,,,,-2.944,-5.864,,,,
06/24/19 05:00:00 AM,32.571,29.414,64.145,82.888,,,,,34.492,28.593,,,,,,-3.157,-5.899,,,,
06/24/19 06:00:00 AM,32.283,29.34,64.909,83.073,,,,,34.229,28.444,,,,,,-2.943,-5.785,,,,
06/24/19 07:00:00 AM,31.995,29.29,66.291,83.293,,,,,33.992,28.791,,,,,,-2.705,-5.201,,,,
06/24/19 08:00:00 AM,31.787,29.615,67.462,82.931,,,,,33.809,30.545,,,,,,-2.172,-3.264,,,,
06/24/19 09:00:00 AM,31.605,29.966,68.417,81.327,,,,,33.626,32.484,,,,,,-1.639,-1.142,,,,
06/24/19 10:00:00 AM,31.398,30.748,65.973,68.431,,,,,33.443,34.73,,,,,,-0.65,1.287,,,,
06/24/19 11:00:00 AM,31.346,31.281,64.692,68.433,,,,,33.313,36.715,,,,,,-0.065,3.402,,,,
06/24/19 12:00:00 PM,31.372,31.842,63.667,66.011,,,,,33.261,37.811,,,,,,0.47,4.55,,,,
06/24/19 01:00:00 PM,31.475,32.665,65.986,70.329,,,,,33.235,39.686,,,,,,1.19,6.451,,,,
06/24/19 02:00:00 PM,31.605,33.157,66.906,67.532,,,,,33.261,40.891,,,,,,1.552,7.63,,,,
06/24/19 03:00:00 PM,31.683,33.443,65.494,65.475,,,,,33.287,40.804,,,,,,1.76,7.517,,,,
06/24/19 04:00:00 PM,31.605,33.235,67.678,68.655,,,,,33.287,39.743,,,,,,1.63,6.456,,,,
06/24/19 05:00:00 PM,31.813,32.898,68.299,70.31,,,,,33.365,38.449,,,,,,1.085,5.084,,,,
06/24/19 06:00:00 PM,31.995,32.613,66.787,69.862,,,,,33.469,36.281,,,,,,0.618,2.812,,,,
06/24/19 07:00:00 PM,32.178,32.304,68.24,74.92,,,,,33.574,34.281,,,,,,0.126,0.707,,,,
06/24/19 08:00:00 PM,32.178,31.868,69.378,77.282,,,,,33.626,32.949,,,,,,-0.31,-0.677,,,,
06/24/19 09:00:00 PM,32.152,31.663,66.008,72.542,,,,,33.652,31.996,,,,,,-0.489,-1.656,,,,
06/24/19 10:00:00 PM,31.813,30.066,59.966,65.71,,,,,33.6,31.153,,,,,,-1.747,-2.447,,,,
06/24/19 11:00:00 PM,31.891,30.394,59.122,67.819,,,,,33.495,30.117,,,,,,-1.497,-3.378,,,,
06/25/19 12:00:00 AM,31.917,29.615,60.077,70.685,,,,,33.443,29.74,,,,,,-2.302,-3.703,,,,
06/25/19 01:00:00 AM,31.735,29.615,59.922,70.444,,,,,33.313,29.24,,,,,,-2.12,-4.073,,,,
06/25/19 02:00:00 AM,31.553,29.59,60.684,71.855,,,,,33.183,28.99,,,,,,-1.963,-4.193,,,,
06/25/19 03:00:00 AM,31.372,29.09,61.883,75.428,,,,,33.053,28.965,,,,,,-2.282,-4.088,,,,
06/25/19 04:00:00 AM,31.191,29.389,62.919,74.537,,,,,32.924,28.916,,,,,,-1.802,-4.008,,,,
06/25/19 05:00:00 AM,30.984,29.14,64.445,77.562,,,,,32.768,28.742,,,,,,-1.844,-4.026,,,,
06/25/19 06:00:00 AM,30.804,29.215,65.966,78.838,,,,,32.613,28.543,,,,,,-1.589,-4.07,,,,
06/25/19 07:00:00 AM,30.65,28.941,66.804,79.57,,,,,32.484,28.791,,,,,,-1.709,-3.693,,,,
06/25/19 08:00:00 AM,30.496,29.215,67.085,79.539,,,,,32.355,29.916,,,,,,-1.281,-2.439,,,,
06/25/19 09:00:00 AM,30.393,29.64,69.031,78.749,,,,,32.253,31.331,,,,,,-0.753,-0.922,,,,
06/25/19 10:00:00 AM,30.342,30.824,66.874,67.343,,,,,32.175,34.836,,,,,,0.482,2.661,,,,
06/25/19 11:00:00 AM,30.444,31.637,62.768,61.468,,,,,32.15,36.987,,,,,,1.193,4.837,,,,
06/25/19 12:00:00 PM,30.727,32.665,60.083,56.66,,,,,32.227,40.775,,,,,,1.938,8.548,,,,
06/25/19 01:00:00 PM,31.32,34.44,54.954,47.523,,,,,32.458,45.877,,,,,,3.12,13.419,,,,
06/25/19 02:00:00 PM,31.165,34.229,62.414,57.272,,,,,32.458,44.411,,,,,,3.064,11.953,,,,
06/25/19 03:00:00 PM,31.398,34.651,62.64,57.205,,,,,32.587,44.196,,,,,,3.253,11.609,,,,
06/25/19 04:00:00 PM,31.605,34.255,63.33,60.237,,,,,32.768,42.06,,,,,,2.65,9.292,,,,
06/25/19 05:00:00 PM,31.761,34.097,64.542,58.943,,,,,32.924,39.63,,,,,,2.336,6.706,,,,
06/25/19 06:00:00 PM,31.605,33.287,70.011,70.044,,,,,32.975,37.042,,,,,,1.682,4.067,,,,
06/25/19 07:00:00 PM,31.761,32.433,70.315,74.134,,,,,33.079,34.916,,,,,,0.672,1.837,,,,
06/25/19 08:00:00 PM,31.995,32.278,70.357,74.825,,,,,33.261,33.548,,,,,,0.283,0.287,,,,
06/25/19 09:00:00 PM,32.021,31.689,69.442,75.28,,,,,33.365,32.639,,,,,,-0.332,-0.726,,,,
06/25/19 10:00:00 PM,31.969,31.484,62.229,65.611,,,,,33.417,31.868,,,,,,-0.485,-1.549,,,,
06/25/19 11:00:00 PM,31.943,31.077,62.445,69.982,,,,,33.391,31.281,,,,,,-0.866,-2.11,,,,
06/26/19 12:00:00 AM,31.891,30.419,58.582,66.108,,,,,33.313,30.369,,,,,,-1.472,-2.944,,,,
06/26/19 01:00:00 AM,31.787,30.192,59.424,69.063,,,,,33.235,29.765,,,,,,-1.595,-3.47,,,,
06/26/19 02:00:00 AM,31.657,29.89,61.11,72.781,,,,,33.131,29.389,,,,,,-1.767,-3.742,,,,
06/26/19 03:00:00 AM,31.449,29.69,62.992,75.189,,,,,33.001,29.165,,,,,,-1.759,-3.836,,,,
06/26/19 04:00:00 AM,31.242,29.365,63.74,76.458,,,,,32.872,28.965,,,,,,-1.877,-3.907,,,,
06/26/19 05:00:00 AM,31.062,29.315,64.209,76.271,,,,,32.717,28.468,,,,,,-1.747,-4.249,,,,
06/26/19 06:00:00 AM,30.855,29.265,64.268,75.699,,,,,32.562,28.245,,,,,,-1.59,-4.317,,,,
06/26/19 07:00:00 AM,30.727,29.665,64.682,74.411,,,,,32.433,28.642,,,,,,-1.062,-3.791,,,,
06/26/19 08:00:00 AM,30.521,29.74,65.732,73.352,,,,,32.304,30.369,,,,,,-0.781,-1.935,,,,
06/26/19 09:00:00 AM,30.368,30.091,64.839,70.923,,,,,32.175,31.535,,,,,,-0.277,-0.64,,,,
06/26/19 10:00:00 AM,30.316,30.646,64.738,66.146,,,,,32.073,33.183,,,,,,0.33,1.11,,,,
06/26/19 11:00:00 AM,30.573,32.073,62.194,60.217,,,,,32.098,38.393,,,,,,1.5,6.295,,,,
06/26/19 12:00:00 PM,30.907,33.287,59.416,55.726,,,,,32.201,42.386,,,,,,2.38,10.185,,,,
06/26/19 01:00:00 PM,31.062,33.391,58.585,55.484,,,,,32.278,42.267,,,,,,2.329,9.989,,,,
06/26/19 02:00:00 PM,31.113,33.626,59.606,55.357,,,,,32.355,41.356,,,,,,2.513,9.001,,,,
06/26/19 03:00:00 PM,31.398,33.783,57.682,54.317,,,,,32.484,40.746,,,,,,2.385,8.262,,,,
06/26/19 04:00:00 PM,31.631,33.809,60.948,60.612,,,,,32.665,39.29,,,,,,2.178,6.625,,,,
06/26/19 05:00:00 PM,31.761,33.235,64.511,65.036,,,,,32.794,37.976,,,,,,1.474,5.182,,,,
06/26/19 06:00:00 PM,31.865,32.717,66.734,70.674,,,,,32.949,36.012,,,,,,0.852,3.063,,,,
06/26/19 07:00:00 PM,31.917,32.15,68.04,72.815,,,,,33.053,34.071,,,,,,0.233,1.018,,,,
06/26/19 08:00:00 PM,32.048,32.047,69.263,76.395,,,,,33.131,33.053,,,,,,-0.001,-0.078,,,,
06/26/19 09:00:00 PM,31.891,31.459,66.955,70.567,,,,,33.183,31.791,,,,,,-0.432,-1.392,,,,
06/26/19 10:00:00 PM,32.021,31.128,63.554,72.503,,,,,33.183,31.306,,,,,,-0.893,-1.877,,,,
06/26/19 11:00:00 PM,31.969,30.849,66.473,77.404,,,,,33.157,30.091,,,,,,-1.12,-3.066,,,,
06/27/19 12:00:00 AM,31.839,30.672,68.211,78.49,,,,,33.079,29.365,,,,,,-1.167,-3.714,,,,
06/27/19 01:00:00 AM,31.657,29.991,68.026,79.729,,,,,32.975,28.916,,,,,,-1.666,-4.059,,,,
06/27/19 02:00:00 AM,31.398,29.365,67.642,80.793,,,,,32.846,28.617,,,,,,-2.033,-4.229,,,,
06/27/19 03:00:00 AM,31.165,29.389,67.54,79.4,,,,,32.691,28.221,,,,,,-1.776,-4.47,,,,
06/27/19 04:00:00 AM,30.958,29.215,68.119,80.209,,,,,32.536,27.949,,,,,,-1.743,-4.587,,,,
06/27/19 05:00:00 AM,30.727,28.99,68.078,79.988,,,,,32.355,27.801,,,,,,-1.737,-4.554,,,,
06/27/19 06:00:00 AM,30.547,29.065,68.538,80.265,,,,,32.201,27.751,,,,,,-1.482,-4.45,,,,
06/27/19 07:00:00 AM,30.342,29.19,69.174,80.64,,,,,32.047,28.097,,,,,,-1.152,-3.95,,,,
06/27/19 08:00:00 AM,30.189,29.14,69.818,81.123,,,,,31.919,29.49,,,,,,-1.049,-2.429,,,,
06/27/19 09:00:00 AM,30.086,29.916,69.922,75.471,,,,,31.816,32.768,,,,,,-0.17,0.952,,,,
06/27/19 10:00:00 AM,30.291,31.663,65.136,64.247,,,,,31.816,37.866,,,,,,1.372,6.05,,,,
06/27/19 11:00:00 AM,30.573,32.458,63.007,59.929,,,,,31.893,41.531,,,,,,1.885,9.638,,,,
06/27/19 12:00:00 PM,31.062,33.574,59.945,55.125,,,,,32.073,45.092,,,,,,2.512,13.019,,,,
06/27/19 01:00:00 PM,31.449,34.545,57.02,51.796,,,,,32.278,46.834,,,,,,3.096,14.556,,,,
06/27/19 02:00:00 PM,31.449,34.624,62.804,57.554,,,,,32.407,45.972,,,,,,3.175,13.565,,,,
06/27/19 03:00:00 PM,31.605,34.598,60.976,56.62,,,,,32.613,45.03,,,,,,2.993,12.417,,,,
06/27/19 04:00:00 PM,31.839,34.413,62.648,60.484,,,,,32.82,42.893,,,,,,2.574,10.073,,,,
